75.0 -3.5 0.0
75.0 -3.4646464646464645 0.0
75.0 -3.4292929292929295 0.0
75.0 -3.393939393939394 0.0
75.0 -3.3585858585858586 0.0
75.0 -3.323232323232323 0.0
75.0 -3.287878787878788 0.0
75.0 -3.2525252525252526 0.0
75.0 -3.217171717171717 0.0
75.0 -3.1818181818181817 0.0
75.0 -3.1464646464646466 0.0
75.0 -3.111111111111111 0.0
75.0 -3.0757575757575757 0.0
75.0 -3.0404040404040407 0.0
75.0 -3.005050505050505 0.0
75.0 -2.9696969696969697 0.0
75.0 -2.9343434343434343 0.0
75.0 -2.898989898989899 0.0
75.0 -2.8636363636363638 0.0
75.0 -2.8282828282828283 0.0
75.0 -2.792929292929293 0.0
75.0 -2.757575757575758 0.0
75.0 -2.7222222222222223 0.0
75.0 -2.686868686868687 0.0
75.0 -2.6515151515151514 0.0
75.0 -2.6161616161616164 0.0
75.0 -2.580808080808081 0.0
75.0 -2.5454545454545454 0.0
75.0 -2.5101010101010104 0.0
75.0 -2.474747474747475 0.0
75.0 -2.4393939393939394 0.0
75.0 -2.404040404040404 0.0
75.0 -2.3686868686868685 0.0
75.0 -2.3333333333333335 0.0
75.0 -2.297979797979798 0.0
75.0 -2.262626262626263 0.0
75.0 -2.2272727272727275 0.0
75.0 -2.191919191919192 0.0
75.0 -2.1565656565656566 0.17328700784971693
75.0 -2.121212121212121 0.17180295225949463
75.0 -2.0858585858585856 0.1703188966692723
75.0 -2.0505050505050506 0.16883484107905
75.0 -2.015151515151515 0.1673507854888277
75.0 -1.97979797979798 0.16586672989860538
75.0 -1.9444444444444444 0.16438267430838308
75.0 -1.9090909090909092 0.16289861871816075
75.0 -1.8737373737373737 0.16141456312793845
75.0 -1.8383838383838385 0.15993050753771615
75.0 -1.8030303030303032 0.15844645194749382
75.0 -1.7676767676767677 0.15696239635727152
75.0 -1.7323232323232325 0.1554783407670492
75.0 -1.696969696969697 0.1540967546647486
75.0 -1.6616161616161618 0.15442375007843304
75.0 -1.6262626262626263 0.15475074549211745
75.0 -1.590909090909091 0.15507774090580187
75.0 -1.5555555555555556 0.15540473631948631
75.0 -1.5202020202020203 0.15573173173317073
75.0 -1.4848484848484849 0.15605872714685515
75.0 -1.4494949494949494 0.156726942013822
75.0 -1.4141414141414144 0.15749059784614766
75.0 -1.378787878787879 0.15825425367847334
75.0 -1.3434343434343434 0.15901790951079903
75.0 -1.308080808080808 0.15979145955066706
75.0 -1.272727272727273 0.16057038200930918
75.0 -1.2373737373737375 0.1613493044679513
75.0 -1.202020202020202 0.16265729857279865
75.0 -1.166666666666667 0.16437953536437244
75.0 -1.1313131313131315 0.16614730509447115
75.0 -1.095959595959596 0.16834503373439116
75.0 -1.0606060606060606 0.17051221365927344
75.0 -1.0252525252525255 0.17200948001108093
75.0 -0.9898989898989901 0.17379281746781267
75.0 -0.9545454545454546 0.1762913326868549
75.0 -0.9191919191919191 0.17779836188705328
75.0 -0.8838383838383841 0.17897100966785692
75.0 -0.8484848484848486 0.1797803047445399
75.0 -0.8131313131313131 0.1785195926619253
75.0 -0.7777777777777777 0.17571088257007614
75.0 -0.7424242424242427 0.16976402579685748
75.0 -0.7070707070707072 0.16369277512224156
75.0 -0.6717171717171717 0.15569810827011468
75.0 -0.6363636363636367 0.14711257563909672
75.0 -0.6010101010101012 0.13959669728161703
75.0 -0.5656565656565657 0.13125043611991088
75.0 -0.5303030303030303 0.12560316634907903
75.0 -0.49494949494949525 0.11793734664331669
75.0 -0.4595959595959598 0.10947233185923107
75.0 -0.4242424242424243 0.10143638209457351
75.0 -0.38888888888888884 0.09211560793091111
75.0 -0.3535353535353538 0.08079044217677858
75.0 -0.31818181818181834 0.06681299280427207
75.0 -0.2828282828282829 0.05034411265604408
75.0 -0.2474747474747474 0.03653521858843829
75.0 -0.21212121212121238 0.023840908215058475
75.0 -0.1767676767676769 0.012795786562005251
75.0 -0.14141414141414144 0.008697292877160215
75.0 -0.10606060606060641 0.007803362033456758
75.0 -0.07070707070707094 0.006187402740616722
75.0 -0.03535353535353547 0.0036771902495915847
75.0 0.0 0.0016678908477378055
100.0 -3.5 0.0
100.0 -3.4646464646464645 0.0
100.0 -3.4292929292929295 0.0
100.0 -3.393939393939394 0.0
100.0 -3.3585858585858586 0.0
100.0 -3.323232323232323 0.0
100.0 -3.287878787878788 0.0
100.0 -3.2525252525252526 0.0
100.0 -3.217171717171717 0.0
100.0 -3.1818181818181817 0.0
100.0 -3.1464646464646466 0.0
100.0 -3.111111111111111 0.0
100.0 -3.0757575757575757 0.0
100.0 -3.0404040404040407 0.0
100.0 -3.005050505050505 0.0
100.0 -2.9696969696969697 0.0
100.0 -2.9343434343434343 0.0
100.0 -2.898989898989899 0.0
100.0 -2.8636363636363638 0.0
100.0 -2.8282828282828283 0.0
100.0 -2.792929292929293 0.0
100.0 -2.757575757575758 0.0
100.0 -2.7222222222222223 0.0
100.0 -2.686868686868687 0.0
100.0 -2.6515151515151514 0.0
100.0 -2.6161616161616164 0.0
100.0 -2.580808080808081 0.0
100.0 -2.5454545454545454 0.0
100.0 -2.5101010101010104 0.0
100.0 -2.474747474747475 0.0
100.0 -2.4393939393939394 0.0
100.0 -2.404040404040404 0.0
100.0 -2.3686868686868685 0.0
100.0 -2.3333333333333335 0.0
100.0 -2.297979797979798 0.16360030243123108
100.0 -2.262626262626263 0.1577507507619112
100.0 -2.2272727272727275 0.15190119909259125
100.0 -2.191919191919192 0.14605164742327129
100.0 -2.1565656565656566 0.14020209575395134
100.0 -2.121212121212121 0.13435254408463138
100.0 -2.0858585858585856 0.12850299241531143
100.0 -2.0505050505050506 0.12265344074599155
100.0 -2.015151515151515 0.1168038890766716
100.0 -1.97979797979798 0.11095433740735168
100.0 -1.9444444444444444 0.10510478573803173
100.0 -1.9090909090909092 0.09925523406871181
100.0 -1.8737373737373737 0.09340568239939186
100.0 -1.8383838383838385 0.08755613073007193
100.0 -1.8030303030303032 0.08522280554697746
100.0 -1.7676767676767677 0.0853272930593129
100.0 -1.7323232323232325 0.08543178057164834
100.0 -1.696969696969697 0.08553626808398378
100.0 -1.6616161616161618 0.08564075559631922
100.0 -1.6262626262626263 0.08574524310865465
100.0 -1.590909090909091 0.08574194508984899
100.0 -1.5555555555555556 0.08550470238824157
100.0 -1.5202020202020203 0.08526745968663416
100.0 -1.4848484848484849 0.08503021698502673
100.0 -1.4494949494949494 0.08470652619736443
100.0 -1.4141414141414144 0.08399449049523773
100.0 -1.378787878787879 0.08328245479311103
100.0 -1.3434343434343434 0.08250140343065597
100.0 -1.308080808080808 0.08106170781663569
100.0 -1.272727272727273 0.07962201220261542
100.0 -1.2373737373737375 0.07740093399105874
100.0 -1.202020202020202 0.07472043856818336
100.0 -1.166666666666667 0.07153332779047065
100.0 -1.1313131313131315 0.06797571854276713
100.0 -1.095959595959596 0.06382468198285106
100.0 -1.0606060606060606 0.0593440085683308
100.0 -1.0252525252525255 0.05435677379802615
100.0 -0.9898989898989901 0.051307742969439615
100.0 -0.9545454545454546 0.048373365714404294
100.0 -0.9191919191919191 0.04713700708294198
100.0 -0.8838383838383841 0.04827506271138355
100.0 -0.8484848484848486 0.05051968134268343
100.0 -0.8131313131313131 0.05660016102112554
100.0 -0.7777777777777777 0.06267980913829815
100.0 -0.7424242424242427 0.07272188768712892
100.0 -0.7070707070707072 0.08478775217317433
100.0 -0.6717171717171717 0.10135393954990884
100.0 -0.6363636363636367 0.12889269834164124
100.0 -0.6010101010101012 0.15814066398098295
